customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,predicted_income,final_income,clt_categories
4553.185557,0,124,1,43,0,1,714.494746,17913,17913,Very Low
5354.365535,17099,69,13,28,0,9,331.2,17099,17099,Very Low
7449.855125,0,206,7,82,0,1,1483.2,31266,31266,Very Low
3112.049841,33046,79,14,26,0,1,181.538354,24019,33046,Very Low
4386.277558,10621,67,28,22,0,5,321.6,10621,10621,Very Low
4865.848218,21498,63,23,72,0,9,302.4,21498,21498,Very Low
6993.380588,0,66,7,59,0,2,439.701118,53330,53330,Very Low
5860.48309,36889,74,24,82,1,3,192.186026,12608,36889,Very Low
9115.57169,69588,114,19,45,0,6,173.080024,33882,69588,Very Low
5300.686394,26585,69,26,23,0,4,308.651195,26585,26585,Very Low
3630.269217,0,101,34,53,0,1,727.2,32714,32714,Very Low
8819.018934,99845,110,23,25,1,8,528.0,99845,99845,Very Low
5389.499465,66429,136,35,93,0,1,57.712985,66429,66429,Very Low
3123.080994,0,101,1,83,4,1,960.115399,31414,31414,Very Low
2435.321545,43721,61,5,84,0,1,292.8,29444,43721,Very Low
8754.233404,51209,109,35,3,0,6,39.49793,16511,51209,Very Low
2628.563096,84498,65,18,83,0,1,255.210049,26094,84498,Very Low
6669.184698,0,65,30,5,1,2,312.0,33291,33291,Very Low
6765.800532,59034,85,0,85,0,3,378.75258,26526,59034,Very Low
10013.77995,0,135,26,38,0,3,773.690268,30525,30525,Very Low
11288.17204,96399,70,1,28,0,2,307.89535,44980,96399,Very Low
4686.469674,58089,118,31,83,0,1,566.4,58089,58089,Very Low
7131.731291,0,103,29,58,0,3,741.6,44988,44988,Very Low
9051.712161,60964,113,21,16,0,4,327.723713,29098,60964,Very Low
5306.162741,42871,67,2,13,0,6,321.6,22081,42871,Very Low
5133.635886,38795,65,23,64,0,3,98.354737,24518,38795,Very Low
11124.60499,0,112,25,69,0,2,806.4,32762,32762,Very Low
7285.103913,57134,91,6,6,1,8,436.8,41154,57134,Very Low
14627.92807,40711,121,12,38,0,2,580.8,15340,40711,Very Low
17086.75371,26334,63,3,73,2,2,453.6,26334,26334,Very Low
4298.378567,31414,116,0,68,4,1,556.8,23904,31414,Very Low
5018.894421,74423,62,31,10,0,5,50.800186,31725,74423,Very Low
7200.664877,0,66,16,77,0,2,316.8,32314,32314,Very Low
9591.028253,0,128,23,27,0,6,150.952506,43597,43597,Very Low
3240.667531,30646,81,26,26,0,1,128.57791,16061,30646,Very Low
8906.50609,0,118,28,33,0,3,566.4,30525,30525,Very Low
2499.036551,28264,63,22,9,0,1,364.622773,25905,28264,Very Low
8167.992322,0,117,5,27,0,6,842.4,23675,23675,Very Low
5811.61185,0,79,10,22,0,8,304.550129,24516,24516,Very Low
18732.2012,70187,117,4,61,0,2,632.16097,57882,70187,Low
5260.623466,31006,67,20,16,0,4,321.6,20920,31006,Very Low
8869.631143,0,119,12,57,0,4,571.2,21052,21052,Very Low
2878.846941,0,85,33,69,0,1,612.0,27179,27179,Very Low
2810.957053,20371,71,19,14,1,1,340.8,20371,20371,Very Low
2701.039719,39141,68,22,7,0,1,402.456296,28264,39141,Very Low
2449.580048,0,69,20,44,0,1,496.8,22885,22885,Very Low
9445.925985,76837,78,2,12,0,2,23.788022,45776,76837,Very Low
4414.577688,0,61,23,46,0,7,643.877067,35398,35398,Very Low
6785.536334,0,197,6,22,0,1,1439.676002,26444,26444,Very Low
3600.934326,25147,101,7,54,0,1,694.598288,25147,25147,Very Low
7452.939191,0,106,5,32,0,4,763.2,73259,73259,Very Low
12723.15311,34665,64,29,58,0,2,450.85948,34665,34665,Very Low
4312.642503,25404,112,16,4,0,1,578.175234,25404,25404,Very Low
12148.94098,37025,101,15,36,0,2,427.243803,22361,37025,Very Low
3549.747466,0,100,27,32,1,1,480.0,29462,29462,Very Low
6153.394838,23939,160,33,78,1,1,768.0,23939,23939,Very Low
6272.416823,76673,80,2,59,1,4,56.082107,22404,76673,Very Low
2851.161121,55274,71,14,35,0,1,484.728153,36845,55274,Very Low
6781.125672,30324,86,15,67,0,8,143.943749,25743,30324,Very Low
4985.239225,31702,63,13,3,1,7,302.4,31702,31702,Very Low
6725.043747,0,95,15,8,0,5,684.0,36615,36615,Very Low
36632.53432,70908,132,0,71,1,2,521.444011,27398,70908,Moderate
5838.89915,81082,73,5,85,0,4,281.295903,81082,81082,Very Low
12206.89208,17705,108,7,19,1,2,668.73901,17705,17705,Very Low
14196.96535,77738,118,18,47,0,2,463.457352,51294,77738,Very Low
2670.797821,0,72,18,41,0,1,366.277224,26477,26477,Very Low
8033.910862,70311,66,18,15,0,2,341.395103,23769,70311,Very Low
9685.542977,66022,239,17,80,0,1,538.229502,16233,66022,Very Low
36168.34106,74140,101,31,23,2,2,484.8,69872,74140,Moderate
10453.2558,73604,88,12,75,0,2,398.19284,22193,73604,Very Low
5406.694854,21855,74,21,49,1,6,355.2,21855,21855,Very Low
2671.166649,23305,68,25,26,0,1,127.157137,23305,23305,Very Low
3531.348165,0,98,23,46,0,1,958.502743,32114,32114,Very Low
4835.569505,0,71,11,71,0,6,511.2,44891,44891,Very Low
13422.06378,65024,67,17,15,0,2,189.869329,23769,65024,Very Low
2424.224662,22590,67,7,61,0,1,85.68352,22590,22590,Very Low
2983.110414,0,91,3,57,0,1,436.8,93272,93272,Very Low
14723.40712,38401,92,17,62,0,2,441.6,44428,38401,Very Low
8438.463783,25539,112,15,63,0,3,585.069825,12180,25539,Very Low
14435.67365,60880,119,25,89,0,2,109.906628,60880,60880,Very Low
2690.069754,87313,67,4,5,0,1,321.6,17193,87313,Very Low
7948.544751,23916,68,33,86,0,2,481.113765,23916,23916,Very Low
11378.88711,34854,95,35,50,0,2,456.0,19851,34854,Very Low
5219.754045,48203,66,20,47,0,6,413.238845,48203,48203,Very Low
9486.037005,25322,126,23,52,0,3,886.033554,25322,25322,Very Low
4762.557323,16656,63,11,53,1,9,302.4,16656,16656,Very Low
4975.171042,44723,124,26,3,0,1,341.088276,44723,44723,Very Low
4422.615495,35979,116,34,28,2,1,556.8,35979,35979,Very Low
4849.697945,36413,61,21,76,0,3,153.013115,33176,36413,Very Low
19237.69976,0,196,31,78,0,2,2092.523421,24193,24193,Low
8518.549119,0,112,19,86,1,8,537.6,21726,21726,Very Low
5194.654884,51883,66,8,99,0,9,623.751121,27179,51883,Very Low
46302.07562,0,151,33,94,1,2,1087.2,50719,50719,Moderate
2538.62632,18608,71,13,24,0,1,340.8,18608,18608,Very Low
14070.63897,0,127,0,71,0,2,677.868206,14973,14973,Very Low
2748.933734,55964,69,20,0,0,1,496.8,27501,55964,Very Low
6006.211611,85510,74,19,68,0,4,355.2,23908,85510,Very Low
3286.440915,30706,84,6,34,0,1,225.654806,30706,30706,Very Low
2648.350463,29587,69,8,68,0,1,331.2,29587,29587,Very Low
20936.33105,20309,181,5,12,0,2,1579.854155,20309,20309,Low
7194.233091,0,71,22,0,0,2,599.375099,12590,12590,Very Low
11435.23124,12470,103,30,52,1,2,618.688651,12470,12470,Very Low
4064.107529,0,107,31,41,0,1,513.6,10074,10074,Very Low
5893.368906,86498,74,13,13,1,5,8.529778,33257,86498,Very Low
8256.2978,62902,69,14,94,0,2,159.383042,62902,62902,Very Low
8061.198798,57293,102,19,87,0,7,347.996042,29539,57293,Very Low
9333.076001,0,129,33,14,0,3,928.8,58327,58327,Very Low
34243.51034,51255,122,12,0,0,2,421.70554,28613,51255,Low
31516.5084,0,125,23,4,0,2,626.411563,22971,22971,Low
2460.167359,69241,61,14,84,0,1,47.95916,42012,69241,Very Low
4929.549699,25632,63,27,52,0,7,351.270869,25632,25632,Very Low
2866.824929,87428,72,27,42,0,1,224.483337,39783,87428,Very Low
8429.491575,98796,104,22,32,0,3,499.2,40105,98796,Very Low
8052.243508,78617,101,3,95,0,3,233.169575,31756,78617,Very Low
4916.479717,0,65,21,61,0,7,312.0,35301,35301,Very Low
5386.969384,93893,67,16,70,0,8,98.66095,28909,93893,Very Low
3508.905811,23629,88,15,81,0,1,633.6,23629,23629,Very Low
6511.103163,0,91,24,28,0,8,655.404481,22061,22061,Very Low
4335.676738,30574,114,19,10,1,1,396.105473,30574,30574,Very Low
3673.525732,69555,92,16,59,0,1,255.277041,36710,69555,Very Low
7426.462927,19634,98,29,89,0,6,470.4,19634,19634,Very Low
2640.488905,15776,69,20,59,0,1,337.596914,15776,15776,Very Low
4889.765364,46819,62,15,0,0,5,157.990123,14232,46819,Very Low
10537.40467,47950,65,27,14,0,2,301.867895,15850,47950,Very Low
6385.617852,0,63,16,35,1,2,302.4,36765,36765,Very Low
4564.512659,12626,69,31,15,4,3,331.2,12626,12626,Very Low
4772.943848,20993,133,35,90,0,1,638.4,20993,20993,Very Low
10387.24599,24392,93,2,63,0,2,446.4,24392,24392,Very Low
4984.618655,86305,62,1,99,0,5,80.73124,86305,86305,Very Low
6600.477951,0,110,18,95,3,7,1011.772647,71134,71134,Very Low
2591.749798,56701,65,34,36,0,1,333.441673,25143,56701,Very Low
8355.642928,57074,105,28,19,0,3,80.129332,41275,57074,Very Low
5142.04553,0,72,17,87,0,8,345.6,23496,23496,Very Low
5205.256308,53614,65,25,70,1,5,725.849253,15648,53614,Very Low
14816.95159,0,135,18,56,0,2,648.0,29593,29593,Very Low
12812.43898,0,128,35,71,0,2,789.775123,24414,24414,Very Low
2472.227293,76441,62,22,61,0,1,294.258612,72450,76441,Very Low
35186.25611,86134,98,17,78,0,2,3.246203,55475,86134,Moderate
9336.123495,45262,117,25,32,0,7,842.4,45262,45262,Very Low
14980.04626,0,222,26,50,0,8,1123.485329,35704,35704,Very Low
4773.656279,27725,63,1,93,4,4,302.4,14606,27725,Very Low
4698.521352,27985,117,8,90,0,1,561.6,23480,27985,Very Low
3491.26162,29673,92,21,49,2,1,328.348506,29673,29673,Very Low
4505.842815,24790,113,4,39,0,1,767.242337,21124,24790,Very Low
5765.502751,57846,73,7,42,1,3,481.014309,33799,57846,Very Low
7685.652168,0,111,22,95,0,3,799.2,18814,18814,Very Low
2309.876793,0,61,16,57,0,1,32.454659,95697,95697,Very Low
6582.286333,10738,109,5,36,4,3,852.256188,10738,10738,Very Low
2860.440918,45587,81,8,49,5,1,380.595522,25221,45587,Very Low
5039.435344,82940,63,12,56,0,3,332.847984,28647,82940,Very Low
3979.282641,42633,101,4,29,0,1,285.048692,38096,42633,Very Low
6273.911874,18577,86,21,76,0,6,412.8,18577,18577,Very Low
14435.67365,60880,119,25,89,0,2,109.906628,60880,60880,Very Low
19339.20282,22582,61,0,74,0,2,292.8,22582,22582,Low
6872.043512,0,64,0,72,0,2,585.058877,23577,23577,Very Low
7613.706014,25944,70,20,34,0,2,336.0,20961,25944,Very Low
6369.262355,34498,83,30,72,0,7,398.4,34498,34498,Very Low
14255.23041,31027,124,30,66,1,2,597.578875,25852,31027,Very Low
2469.088506,0,71,10,20,0,1,484.87847,41456,41456,Very Low
3451.25106,45609,87,4,30,0,1,246.515921,42633,45609,Very Low
13736.1325,16181,181,22,79,0,8,1261.319869,16181,16181,Very Low
6360.649533,41195,160,32,33,0,1,323.1897,66839,41195,Very Low
4770.984146,76194,119,5,85,0,1,388.313599,58946,76194,Very Low
10296.9965,0,138,11,84,0,9,666.977979,46855,46855,Very Low
3237.923545,60097,82,11,62,0,1,278.735779,10312,60097,Very Low
5254.019142,95017,65,5,36,0,3,324.99944,11698,95017,Very Low
10129.50677,0,68,34,31,0,2,326.4,34837,34837,Very Low
2228.525238,0,64,3,26,0,1,744.924331,40525,40525,Very Low
16501.06524,83547,137,6,14,1,2,75.663572,17705,83547,Very Low
2178.520191,0,65,18,63,0,1,319.49223,80915,80915,Very Low
14642.14003,57561,62,18,57,1,2,298.430234,30493,57561,Very Low
5049.765309,10180,65,17,99,0,4,455.654032,10180,10180,Very Low
3544.541005,40658,90,25,20,0,1,502.873215,40658,40658,Very Low
3210.136249,23554,86,7,17,0,1,412.8,23554,23554,Very Low
4531.366283,0,119,30,95,0,1,571.2,24711,24711,Very Low
3373.869214,28989,85,12,7,0,1,408.0,28989,28989,Very Low
5451.802287,55898,69,35,87,0,6,441.951758,29406,55898,Very Low
3045.05813,53441,76,11,78,0,1,364.8,26924,53441,Very Low
2715.68743,20848,71,9,76,0,1,350.143872,20848,20848,Very Low
3802.994357,0,108,4,29,0,1,932.654942,32180,32180,Very Low
5498.940679,22520,73,17,64,0,3,350.4,22520,22520,Very Low
23990.14738,69781,119,25,49,0,2,849.208601,31157,69781,Low
7901.427389,99711,98,24,24,0,7,11.549207,16654,99711,Very Low
8596.567628,25785,112,8,22,1,4,537.6,25785,25785,Very Low
3964.527997,62638,100,20,62,0,1,441.988868,61737,62638,Very Low
8262.629249,0,113,25,55,0,3,813.6,25322,25322,Very Low
6676.726314,56875,84,0,70,0,6,145.448401,13050,56875,Very Low
2750.878284,93102,68,24,2,0,1,578.945761,28137,93102,Very Low
5495.183322,25564,71,29,58,0,6,228.515513,25564,25564,Very Low
2471.278718,29918,62,1,53,0,1,108.892382,29918,29918,Very Low
4128.385865,95891,102,3,13,0,1,34.235959,16049,95891,Very Low
15234.7459,72988,127,6,77,0,2,276.503559,58988,72988,Very Low
6366.225775,44368,80,5,72,0,3,384.0,44368,44368,Very Low
6575.451884,84146,82,0,79,0,7,464.714188,29227,84146,Very Low
7425.269244,36259,63,14,60,0,2,302.4,36259,36259,Very Low
3924.416277,56480,101,32,65,0,1,617.650751,22439,56480,Very Low
8660.838974,79674,107,29,50,0,3,9.275859,44988,79674,Very Low
8130.651447,61036,68,2,75,0,2,413.25233,48381,61036,Very Low
12751.27591,33235,110,18,79,0,2,113.804117,21331,33235,Very Low
4170.687348,29462,107,28,23,1,1,513.6,29462,29462,Very Low
6405.738932,48131,82,6,86,0,3,393.6,28804,48131,Very Low
3573.291869,0,109,25,21,1,1,523.2,29462,29462,Very Low
9095.049868,37937,116,11,42,0,5,556.8,37937,37937,Very Low
4794.116328,70012,119,22,33,0,1,755.19863,28314,70012,Very Low
14435.67365,60880,119,25,89,0,2,109.906628,60880,60880,Very Low
8166.512251,0,82,34,5,0,2,590.4,24887,24887,Very Low
8807.609658,59762,113,27,91,0,3,542.4,40672,59762,Very Low
9061.63365,0,65,19,87,0,2,413.288528,20870,20870,Very Low
8256.2978,62902,69,14,94,0,2,159.383042,62902,62902,Very Low
19327.87406,57245,124,25,15,0,2,681.577742,15083,57245,Low
7050.972166,39040,174,4,34,0,1,835.2,39040,39040,Very Low
2409.7007,0,70,14,95,0,1,504.0,35503,35503,Very Low
5519.513075,70914,68,15,82,0,3,77.695518,60260,70914,Very Low
10090.40808,97238,126,6,91,0,3,604.8,35504,97238,Very Low
31316.61358,42522,132,3,85,0,2,909.876614,42522,42522,Low
2590.840183,0,67,16,66,0,1,321.6,39035,39035,Very Low
4957.1612,0,67,3,69,0,7,321.6,49833,49833,Very Low
4014.453113,37384,99,9,17,0,1,475.2,37384,37384,Very Low
5601.138061,42360,71,29,62,0,8,99.509191,37874,42360,Very Low
7370.61684,67871,61,1,21,0,2,10.475529,24245,67871,Very Low
15503.72309,29932,64,34,5,0,2,319.710124,27781,29932,Very Low
5384.731816,0,78,14,68,0,5,748.774773,26975,26975,Very Low
4050.280057,82758,101,16,37,0,1,179.430114,42837,82758,Very Low
12765.77704,0,117,13,47,0,2,842.4,15340,15340,Very Low
9159.005771,96331,114,33,38,0,9,491.027024,61337,96331,Very Low
5325.724541,0,73,17,44,0,7,496.474767,40376,40376,Very Low
11072.03193,58971,94,12,75,1,2,318.882053,10475,58971,Very Low
12851.42404,0,186,11,31,0,8,1339.2,24661,24661,Very Low
8607.482071,0,118,30,52,0,7,566.4,25239,25239,Very Low
4222.977602,0,63,26,78,0,7,302.4,41662,41662,Very Low
61134.68307,0,198,2,75,0,2,2275.265075,24964,24964,High
9368.27103,44980,81,2,27,0,2,333.478333,28677,44980,Very Low
4365.256633,23566,112,3,43,0,1,537.6,23566,23566,Very Low
3384.468426,54603,86,29,68,0,1,412.8,40135,54603,Very Low
2409.003095,0,67,7,72,0,1,482.4,80129,80129,Very Low
7209.088399,0,99,0,53,0,5,715.039363,34695,34695,Very Low
3875.541141,0,117,11,29,0,1,842.4,57709,57709,Very Low
2735.469265,96314,69,2,76,0,1,296.995798,40864,96314,Very Low
3092.632781,31168,78,14,42,0,1,289.386343,27369,31168,Very Low
5006.609577,0,71,16,4,0,5,358.985713,36615,36615,Very Low
14382.56463,52174,121,22,25,0,2,403.737293,59207,52174,Very Low
2762.801339,72335,69,23,35,0,1,331.2,28663,72335,Very Low
3997.476302,0,62,25,79,1,3,552.845318,12608,12608,Very Low
5599.668502,0,73,1,60,0,5,350.4,29111,29111,Very Low
4974.801539,75644,65,5,68,3,9,467.803638,75644,75644,Very Low
3435.649178,0,95,18,75,0,1,679.052398,53787,53787,Very Low
5574.618901,20075,71,0,28,0,3,371.679189,20075,20075,Very Low
6889.518761,33786,89,15,94,1,3,75.110004,25646,33786,Very Low
17497.52201,0,73,9,94,0,2,350.4,25680,25680,Very Low
10986.22795,96721,138,4,50,1,7,662.4,37934,96721,Very Low
5358.163394,40833,69,13,84,0,6,294.591676,40833,40833,Very Low
8532.718297,0,122,32,6,2,7,585.6,20407,20407,Very Low
4634.730197,0,62,29,59,0,3,297.6,21766,21766,Very Low
8080.948098,85210,68,34,9,0,2,32.714226,24887,85210,Very Low
5678.050167,0,76,8,44,0,3,364.8,20123,20123,Very Low
5243.538258,44851,66,28,51,0,3,439.762045,31364,44851,Very Low
12263.10529,0,174,13,30,0,8,1724.234933,24661,24661,Very Low
30859.36361,69872,111,35,10,2,2,218.395525,26335,69872,Low
16320.76716,0,247,5,12,3,5,1778.4,10105,10105,Very Low
13447.37157,26708,122,10,24,0,2,585.6,26708,26708,Very Low
2722.210707,17576,71,29,70,0,1,398.502948,17576,17576,Very Low
32317.03275,55475,116,18,75,0,2,412.471,41520,55475,Low
7896.706446,0,111,22,21,0,8,190.120714,16994,16994,Very Low
2820.741005,35855,70,13,51,0,1,278.208622,25772,35855,Very Low
6904.081112,0,98,26,31,0,4,1032.329445,22679,22679,Very Low
7689.714281,0,73,3,73,0,2,617.705323,27658,27658,Very Low
4821.213012,63391,64,28,48,4,3,119.587974,49821,63391,Very Low
4077.501164,53093,103,3,62,0,1,98.991733,40896,53093,Very Low
2888.853662,65412,73,1,74,1,1,101.753098,36650,65412,Very Low
3653.12609,0,107,32,43,0,1,770.4,10074,10074,Very Low
4836.747754,0,136,8,2,0,1,979.2,26877,26877,Very Low
13009.18057,0,61,2,81,0,2,380.069056,44656,44656,Very Low
2612.528734,37073,66,16,35,0,1,316.8,25064,37073,Very Low
25390.54546,19359,129,0,62,0,2,928.8,19359,19359,Low
8901.055724,46814,113,7,19,0,3,542.4,46814,46814,Very Low
4704.176131,0,68,10,48,1,3,326.4,33799,33799,Very Low
6240.903564,68332,79,23,21,3,8,379.2,72608,68332,Very Low
8053.268897,17301,105,1,11,0,5,638.543326,17301,17301,Very Low
5229.445752,69545,65,17,97,0,8,312.0,23496,69545,Very Low
5035.035257,37405,63,8,99,3,4,287.556107,31572,37405,Very Low
5492.388442,74271,136,1,79,0,1,174.327925,29095,74271,Very Low
2592.437797,72421,65,8,23,0,1,312.0,72421,72421,Very Low
3657.585449,62650,92,0,42,0,1,148.820742,66676,62650,Very Low
5319.311913,37331,134,26,7,0,1,898.914194,37331,37331,Very Low
41787.90343,46587,119,34,74,2,2,571.2,46587,46587,Moderate
5977.410465,25320,76,10,70,1,8,269.065636,25320,25320,Very Low
9298.887011,22094,79,2,34,1,2,460.889274,22094,22094,Very Low
20531.64534,12503,92,4,31,0,2,120.69808,12503,12503,Low
8725.292767,69772,112,17,38,0,9,537.6,55837,69772,Very Low
7687.296987,0,109,0,5,0,3,523.2,37386,37386,Very Low
9150.137599,32370,115,2,77,0,4,552.0,21119,32370,Very Low
20370.76787,0,73,0,21,1,2,525.6,20053,20053,Low
2775.671887,38222,71,6,8,0,1,166.78838,38222,38222,Very Low
4384.348683,32272,110,6,5,0,1,6.342791,21586,32272,Very Low
7712.057483,27816,118,4,90,5,3,566.4,14606,27816,Very Low
11472.23701,62134,73,13,14,0,2,25.333594,53484,62134,Very Low
4118.588554,69379,103,14,79,0,1,494.4,69379,69379,Very Low
3450.073829,68082,88,24,53,0,1,39.579516,18168,68082,Very Low
2536.885365,34653,64,18,72,0,1,307.2,30216,34653,Very Low
7330.190221,26906,92,17,12,0,3,106.528651,26906,26906,Very Low
8886.296424,20903,117,4,40,0,8,561.6,12617,20903,Very Low
3193.156111,80580,81,11,22,2,1,41.694266,28304,80580,Very Low
2698.693364,76025,67,29,0,0,1,151.021648,14906,76025,Very Low
42937.34691,64937,122,27,43,0,2,328.82872,64937,64937,Moderate
8151.719109,0,114,9,27,0,5,820.8,22166,22166,Very Low
8622.835375,97361,73,6,85,0,2,350.4,97361,97361,Very Low
2784.911238,20814,72,16,57,0,1,288.594641,20814,20814,Very Low
30647.63125,0,105,8,29,0,2,1212.054819,37931,37931,Low
8936.370357,18141,116,2,87,0,3,722.404711,18141,18141,Very Low
6480.099944,18820,95,3,51,4,8,456.0,17200,18820,Very Low
2449.789611,44662,63,3,51,1,1,165.098152,44662,44662,Very Low
10524.71154,40332,132,10,59,2,5,463.604317,40332,40332,Very Low
5314.958536,66467,66,17,65,0,3,294.705573,22520,66467,Very Low
3522.480373,90804,87,1,95,0,1,169.386126,31727,90804,Very Low
8132.702789,36737,102,13,20,0,8,512.861063,28224,36737,Very Low
31758.35391,44207,99,23,57,0,2,407.638917,27500,44207,Low
19849.73509,0,286,3,3,0,9,2059.2,65999,65999,Low
4349.30875,75648,108,28,10,0,1,112.660916,75648,75648,Very Low
20878.41013,50555,88,9,45,0,2,422.4,17932,50555,Low
3528.044252,31278,92,24,95,4,1,441.6,31278,31278,Very Low
8703.727127,61897,72,7,79,0,2,3.406136,29723,61897,Very Low
8383.677045,68717,70,4,33,0,2,810.907059,38113,68717,Very Low
3540.206231,62863,88,18,52,0,1,94.507735,21246,62863,Very Low
5379.482798,24702,68,13,63,0,8,214.91451,24702,24702,Very Low
2944.780529,87274,73,2,30,1,1,350.4,87274,87274,Very Low
8028.179882,56482,199,4,75,0,1,955.2,31266,56482,Very Low
7522.068229,47727,94,25,33,0,3,451.2,47727,47727,Very Low
9470.063102,46530,80,12,46,1,2,118.556928,24599,46530,Very Low
6674.177684,0,189,23,14,0,1,1737.320276,24417,24417,Very Low
12694.88894,73274,105,6,90,0,2,284.211516,43184,73274,Very Low
3590.693623,82918,89,28,50,0,1,29.828668,26156,82918,Very Low
3934.099422,20920,103,25,88,0,1,494.4,20920,20920,Very Low
11790.49617,25251,66,13,43,0,2,316.8,25251,25251,Very Low
5267.760257,39722,133,9,62,0,1,638.4,39722,39722,Very Low
16468.22079,0,63,4,52,0,2,685.12694,14119,14119,Very Low
5745.95924,51335,71,17,88,0,9,171.685669,36655,51335,Very Low
8845.185533,45600,113,6,96,0,3,617.936885,45600,45600,Very Low
6570.970605,52951,167,3,43,1,1,289.77269,32051,52951,Very Low
10212.01913,93920,84,20,13,0,2,213.027868,26864,93920,Very Low
2556.674379,0,71,17,22,0,1,340.8,18558,18558,Very Low
15552.39651,0,64,2,99,0,2,307.2,65903,65903,Very Low
4904.462754,27593,63,31,78,0,6,241.232198,25398,27593,Very Low
13931.35067,37695,118,11,62,0,2,352.311743,37695,37695,Very Low
7756.437921,97592,65,10,7,0,2,312.0,60969,97592,Very Low
11232.9821,0,74,12,68,0,2,355.2,22193,22193,Very Low
12487.58095,31283,104,18,3,0,2,499.2,29879,31283,Very Low
17602.51146,0,161,1,68,1,2,772.8,28054,28054,Very Low
13277.08425,96402,110,29,41,0,2,379.897943,29431,96402,Very Low
19337.90103,26488,247,21,39,0,7,1321.584957,22705,26488,Low
4448.564599,0,70,27,24,3,3,432.835989,50801,50801,Very Low
10732.50747,75728,133,24,68,0,4,44.159065,60078,75728,Very Low
7200.664877,0,66,16,77,0,2,316.8,32314,32314,Very Low
2864.820306,0,109,2,8,4,1,1145.746845,51962,51962,Very Low
